vote20jb,apppres5,taxecon,billtax,trade2,trade4,richpoor2,immignum,refugees,dreamer,wall5,pathway,famsep,freecol,diversity5,gw1,gw2,prek,science,rr2,age,gender,educ,marstat,race,employ,faminc_new,ideology,party_id,vote16post,religpew,region,pk_cjus_correct,pk_germ_correct,pk_sen,pk_spend,compl_data$weight,ability
1,1,1,4,1,1,5,6,7,1,1,4,1,7,0,3,3,7,3,4,72,1,two_yr_college,married,white,retired,7,very conservative,republican,trump,christian,northeast,1,1,1,0,0.928713753877035,0.9023112506587095
1,1,1,7,2,1,5,7,6,1,1,1,4,7,0,5,3,7,2,4,79,1,some_college,married,white,retired,3,very conservative,republican,trump,christian,west,1,1,1,0,0.928713753877035,0.9023112506587095
2,0,7,2,5,4,1,3,1,2,0,1,5,1,1,1,1,2,1,3,81,0,some_college,widowed,white,retired,9,moderate,democrat,clinton,christian,west,1,1,1,0,0.994619280227256,0.9023112506587095
1,1,1,6,1,1,5,2,3,2,1,3,2,4,0,3,3,1,2,3,74,1,two_yr_college,married,white,retired,6,very conservative,republican,trump,no_rel,south,1,0,1,1,0.83972997938151,0.0695224553430114
3,0,4,1,4,2,2,4,1,2,0,1,5,1,1,1,1,1,4,2,75,0,some_college,married,white,full_time,10,liberal,democrat,other,christian,west,1,1,1,0,0.558394742961811,0.9023112506587095
1,0,1,7,2,2,5,7,3,2,1,4,2,7,0,3,4,6,3,3,76,1,four_yr_college,separated,white,retired,3,very conservative,republican,trump,christian,midwest,0,1,1,0,0.947312929381105,-0.11351814869798042
1,1,2,6,2,1,4,3,5,2,1,2,3,7,1,2,2,7,4,4,80,1,post_grad,married,white,retired,9,conservative,republican,trump,christian,northeast,1,1,1,1,0.780822076219216,0.9023112506587095
2,0,7,7,3,1,1,4,2,2,0,1,5,7,1,1,1,2,5,4,72,1,post_grad,married,white,retired,8,moderate,democrat,clinton,no_rel,south,1,1,1,1,0.826789085004023,0.9023112506587095
2,0,6,3,4,2,4,2,1,2,0,1,5,2,1,1,1,1,5,1,71,0,post_grad,divorced,white,retired,11,very_liberal,democrat,clinton,no_rel,west,1,1,1,0,1.12291843396482,0.9023112506587095
2,0,6,3,4,2,1,2,1,2,0,1,5,3,1,1,1,2,4,1,70,1,four_yr_college,married,white,part_time,8,moderate,democrat,clinton,christian,northeast,1,1,1,1,0.957778950539609,0.9023112506587095
1,1,1,7,1,1,5,7,7,1,1,5,2,7,1,5,5,6,4,5,50,1,high_school,civil,mixed,full_time,7,moderate,republican,trump,no_rel,west,1,1,0,0,0.748642081670374,0.3765651044139333
2,0,6,1,3,2,2,3,2,2,0,1,5,4,1,1,1,2,5,1,68,1,post_grad,married,white,part_time,9,very_liberal,democrat,clinton,christian,northeast,1,1,1,0,0.913649178546107,0.9023112506587095
1,1,2,7,2,1,5,4,2,2,1,2,1,7,1,3,3,7,2,5,47,0,two_yr_college,married,white,full_time,7,conservative,republican,trump,christian,northeast,1,1,1,0,0.974344252044446,0.9023112506587095
2,0,4,4,4,3,3,4,4,2,0,4,5,4,1,5,5,1,3,3,45,0,post_grad,married,hispanic,disabled,13,moderate,independent,other,christian,midwest,0,0,1,0,0.655927802525155,-0.6196132327347812
3,0,6,3,3,1,4,4,1,2,0,1,5,5,1,1,1,2,5,3,66,1,post_grad,married,white,part_time,10,moderate,independent,trump,christian,west,1,1,1,1,0.954287062836208,0.9023112506587095
1,1,5,4,5,4,5,4,4,2,1,5,1,6,0,3,2,7,4,5,61,1,four_yr_college,married,mixed,full_time,9,conservative,republican,trump,christian,midwest,1,0,1,0,0.663904537696459,0.0695224553430114
1,1,1,5,1,2,4,4,6,1,1,5,3,7,0,2,3,6,3,4,78,1,some_college,widowed,white,retired,3,conservative,republican,trump,christian,south,1,0,1,1,0.83972997938151,0.0695224553430114
1,0,5,3,3,2,2,5,4,2,1,2,5,7,1,2,2,7,3,5,67,0,high_school,married,white,homemaker,6,moderate,republican,no_vote,christian,west,0,1,0,0,0.875772471178101,-0.3254948128884364
1,1,2,6,4,2,4,4,5,1,1,4,2,7,0,4,2,7,3,4,78,1,two_yr_college,married,white,retired,5,conservative,republican,trump,christian,south,1,0,1,1,0.83972997938151,0.0695224553430114
1,1,1,3,2,1,4,7,7,1,1,4,3,7,0,4,1,4,2,5,66,0,some_college,divorced,mixed,retired,4,very conservative,republican,trump,christian,west,1,1,1,0,1.28493230576075,0.9023112506587095
1,1,1,7,2,2,5,5,4,2,1,5,5,7,0,5,5,7,2,5,64,1,high_school,married,white,part_time,5,very conservative,republican,trump,christian,south,1,1,1,1,0.847649185791497,0.9023112506587095
3,0,4,4,3,3,3,4,4,1,0,3,5,4,0,3,3,4,3,3,47,0,two_yr_college,never_married,white,full_time,3,moderate,independent,other,no_rel,midwest,0,1,0,0,0.579214633828145,-0.3254948128884364
4,0,7,7,5,5,1,7,1,2,0,2,5,7,1,1,1,1,4,1,45,0,some_college,married,black,unemployed,5,moderate,independent,no_vote,other_rel,south,0,1,0,0,0.644777938868247,-0.3254948128884364
1,0,6,6,4,2,2,3,6,2,1,1,4,7,1,1,1,7,5,4,59,1,four_yr_college,married,asian,full_time,11,conservative,democrat,clinton,mormon,west,1,0,1,0,0.702988609018232,0.0695224553430114
2,0,6,1,4,2,1,2,1,2,0,1,5,1,1,1,1,2,5,1,77,1,high_school,civil,white,retired,3,very_liberal,democrat,other,no_rel,northeast,1,1,1,0,0.56925888192293,0.9023112506587095
1,1,1,1,3,3,3,7,7,1,1,1,5,7,0,1,5,7,4,5,71,0,some_college,married,white,retired,3,very_liberal,republican,trump,christian,west,0,1,0,0,0.939321412825532,-0.3254948128884364
2,0,3,2,2,2,1,5,2,2,1,2,5,3,1,1,2,3,2,2,70,0,four_yr_college,married,black,retired,7,liberal,democrat,clinton,christian,south,0,0,0,0,0.955336379796202,-1.0952751615565093
1,1,3,7,2,2,3,7,7,1,1,1,5,7,0,4,3,5,3,4,76,1,some_college,married,white,retired,6,very conservative,republican,trump,christian,south,1,1,1,0,0.83972997938151,0.9023112506587095
2,0,7,2,4,2,1,2,2,2,0,2,5,2,1,1,1,1,5,2,70,1,four_yr_college,divorced,white,retired,8,liberal,democrat,clinton,no_rel,northeast,1,1,0,1,0.957778950539609,0.3765651044139333
4,0,3,3,3,3,3,4,4,2,0,3,3,4,1,3,3,5,3,4,62,1,two_yr_college,married,asian,disabled,8,moderate,republican,no_vote,christian,south,1,1,1,0,0.718934362826189,0.9023112506587095
2,0,7,1,2,1,1,2,1,2,0,1,5,1,1,1,1,1,5,1,53,1,two_yr_college,never_married,native_american,disabled,4,moderate,democrat,clinton,christian,south,1,1,1,0,0.791373077862051,0.9023112506587095
1,1,1,7,3,1,5,6,7,1,1,5,1,7,0,5,5,7,4,5,55,1,four_yr_college,married,native_american,retired,6,moderate,independent,no_vote,mormon,west,1,1,0,1,0.625338257998037,0.3765651044139333
2,0,6,1,5,4,2,4,3,2,0,3,5,3,0,1,2,3,3,3,83,1,no_hs,married,white,retired,5,moderate,democrat,clinton,no_rel,northeast,1,1,1,0,1.51251262516407,0.9023112506587095
4,0,4,1,3,3,3,5,5,1,1,3,3,4,0,3,3,4,3,4,46,0,some_college,never_married,hispanic,part_time,3,very_liberal,republican,no_vote,no_rel,south,0,0,0,0,0.701974505118831,-1.0952751615565093
1,0,4,3,4,2,1,4,2,2,0,1,5,2,1,1,1,1,4,1,72,0,four_yr_college,separated,native_american,retired,9,moderate,independent,other,christian,northeast,1,1,1,1,0.56806333562817,0.9023112506587095
2,0,7,2,2,2,2,4,2,2,0,2,5,4,1,1,1,2,4,2,80,1,post_grad,married,white,retired,13,moderate,independent,clinton,muslim,northeast,1,1,1,1,0.826789085004023,0.9023112506587095
2,0,4,1,4,1,2,4,2,2,0,3,5,6,0,1,1,5,2,4,66,1,some_college,married,hispanic,retired,12,moderate,democrat,clinton,christian,west,1,0,1,0,1.24120050705011,0.0695224553430114
1,1,3,5,4,1,5,4,4,2,1,2,5,7,0,2,2,6,2,5,76,0,some_college,widowed,white,part_time,9,moderate,republican,trump,christian,west,1,0,0,0,0.939321412825532,-0.1442940187936165
1,1,1,4,2,2,5,4,7,2,1,5,1,7,0,5,3,6,3,4,71,1,four_yr_college,married,hispanic,retired,9,conservative,republican,trump,christian,northeast,1,1,1,0,0.727652124117714,0.9023112506587095
1,1,1,7,1,2,3,2,7,2,1,3,3,7,0,3,2,7,3,5,74,1,high_school,married,white,retired,6,very conservative,republican,trump,christian,northeast,0,1,0,1,0.971402016649825,-0.3254948128884364
1,1,2,7,2,1,5,3,4,2,1,2,5,7,0,5,4,7,2,5,75,0,some_college,widowed,white,part_time,9,very conservative,republican,trump,christian,south,1,1,0,1,0.964187113748541,0.3765651044139333
3,1,1,7,3,1,5,3,7,1,1,2,2,7,0,5,5,6,3,5,65,1,four_yr_college,married,white,retired,1,moderate,democrat,other,no_rel,northeast,0,1,1,1,0.662558403087482,-0.11351814869798042
2,0,6,2,4,2,1,3,2,2,0,2,5,2,1,1,1,2,4,1,73,1,some_college,widowed,black,retired,4,liberal,democrat,clinton,christian,northeast,0,0,1,1,1.17230980532102,-0.6196132327347812
1,1,3,3,3,2,5,6,6,2,1,5,3,6,0,4,1,5,3,5,81,1,two_yr_college,married,white,retired,7,very conservative,republican,trump,christian,south,0,1,0,0,0.941595279131652,-0.3254948128884364
1,1,1,2,3,2,1,4,1,2,1,3,3,2,0,3,3,1,2,3,69,0,some_college,married,white,retired,13,very conservative,republican,trump,christian,south,0,0,1,1,0.964187113748541,-0.6196132327347812
2,0,7,4,3,2,1,3,1,2,0,1,5,5,1,1,1,3,5,3,55,0,four_yr_college,married,white,full_time,9,moderate,independent,clinton,christian,midwest,1,1,1,1,1.0029772835284,0.9023112506587095
1,1,1,7,2,2,5,5,4,1,1,3,3,7,0,5,3,7,3,5,45,1,two_yr_college,married,white,full_time,7,conservative,independent,other,mormon,west,1,1,1,0,0.592555017453796,0.9023112506587095
1,1,4,6,4,4,2,7,7,1,1,5,5,7,0,3,4,7,3,5,76,0,no_hs,married,white,retired,4,very conservative,republican,no_vote,christian,south,0,0,0,0,1.34094828805001,-1.0952751615565093
1,1,1,7,1,2,5,7,7,1,1,5,2,7,1,5,5,7,2,5,43,1,some_college,married,mixed,full_time,8,conservative,republican,trump,no_rel,south,1,1,1,1,0.776793335780806,0.9023112506587095
2,0,4,2,3,4,3,4,4,2,0,2,5,3,0,3,3,4,2,2,54,0,four_yr_college,divorced,white,unemployed,3,very_liberal,democrat,clinton,no_rel,west,0,1,0,0,1.0029772835284,-0.3254948128884364
2,0,3,2,2,2,2,5,2,2,0,2,5,4,0,1,1,3,3,2,24,0,four_yr_college,never_married,hispanic,full_time,1,moderate,independent,no_vote,christian,northeast,0,0,0,1,0.818480694706408,-1.0952751615565093
2,0,4,2,3,2,2,2,2,2,0,1,5,4,0,1,1,2,4,4,64,1,some_college,married,white,retired,2,very_liberal,democrat,clinton,christian,south,1,1,1,1,0.909354576534041,0.9023112506587095
2,0,6,2,5,1,1,3,2,2,0,1,5,1,1,1,1,1,5,1,59,1,four_yr_college,never_married,black,student,5,moderate,democrat,clinton,christian,west,1,1,1,0,1.09491026560571,0.9023112506587095
2,0,5,3,3,3,2,6,4,1,1,4,3,4,0,3,3,4,2,1,57,0,four_yr_college,never_married,black,full_time,11,conservative,democrat,no_vote,christian,west,0,0,0,0,0.8932724615785,-1.0952751615565093
2,0,3,4,3,2,2,4,3,2,0,2,5,1,0,1,2,1,3,3,63,1,some_college,divorced,hispanic,student,2,conservative,democrat,clinton,christian,south,0,0,0,0,0.758430760347094,-1.0952751615565093
2,0,6,2,3,2,3,4,1,2,0,1,5,5,0,1,1,3,3,1,55,0,high_school,divorced,white,full_time,5,very_liberal,democrat,no_vote,christian,midwest,0,1,1,0,0.820801126630722,-0.11351814869798042
2,0,6,1,2,1,1,2,1,2,0,1,5,1,1,1,1,1,5,1,34,1,post_grad,never_married,white,full_time,10,liberal,democrat,clinton,jewish,south,1,1,1,1,0.79489925395261,0.9023112506587095
1,1,2,7,4,4,5,5,5,1,1,2,3,7,0,4,3,7,3,5,53,0,high_school,never_married,white,full_time,5,very conservative,republican,trump,no_rel,west,1,1,0,0,1.07978658850445,0.3765651044139333
1,1,2,7,5,2,5,7,7,1,1,5,1,7,0,5,5,7,2,5,61,1,four_yr_college,married,white,retired,11,conservative,republican,trump,christian,midwest,1,1,1,0,1.11454361473121,0.9023112506587095
2,0,4,1,3,2,3,1,1,2,0,1,5,3,1,1,3,1,5,1,51,1,four_yr_college,married,white,full_time,12,liberal,democrat,clinton,no_rel,northeast,1,1,1,1,1.1555758584603,0.9023112506587095
2,0,4,2,2,2,1,3,2,2,0,3,5,5,1,1,2,1,3,2,71,0,four_yr_college,divorced,white,retired,4,liberal,democrat,clinton,christian,midwest,1,1,1,0,1.01524645761951,0.9023112506587095
2,0,4,5,3,2,4,4,1,2,0,1,5,1,1,1,1,1,4,1,60,0,high_school,married,white,homemaker,9,liberal,democrat,clinton,no_rel,northeast,1,1,0,0,0.922722758300421,0.3765651044139333
2,0,5,1,3,3,3,4,1,2,0,1,5,2,1,1,1,1,5,3,30,0,post_grad,never_married,white,full_time,7,liberal,democrat,clinton,jewish,south,1,1,1,1,0.83469258858232,0.9023112506587095
2,0,4,6,2,2,4,3,2,2,0,1,5,3,1,1,2,1,5,2,38,1,four_yr_college,married,white,full_time,13,moderate,democrat,other,no_rel,south,1,1,1,1,0.580577420373078,0.9023112506587095
2,0,4,1,4,2,1,4,2,2,0,1,5,2,1,1,1,1,4,2,29,0,four_yr_college,married,white,part_time,8,liberal,democrat,no_vote,jewish,midwest,0,0,0,0,1.19835281644514,-1.0952751615565093
1,1,6,6,2,2,1,4,3,2,1,2,2,2,1,1,2,1,4,2,30,0,post_grad,married,white,full_time,8,liberal,republican,trump,no_rel,northeast,0,1,1,0,0.788286168555875,-0.11351814869798042
1,1,1,7,4,2,4,5,6,1,1,4,1,7,0,3,3,7,3,2,54,0,four_yr_college,married,white,part_time,10,moderate,independent,other,christian,south,1,1,1,1,0.575064823691472,0.9023112506587095
1,1,1,7,2,2,5,4,4,2,1,4,3,7,0,5,5,5,4,5,55,0,high_school,married,white,full_time,10,very conservative,republican,trump,christian,west,1,0,1,0,1.07978658850445,0.0695224553430114
1,0,3,3,3,2,4,4,5,2,1,2,5,7,0,3,2,7,4,4,62,1,two_yr_college,married,white,retired,12,very conservative,republican,trump,christian,midwest,0,1,0,1,1.01608286122794,-0.3254948128884364
1,1,2,7,3,2,5,4,2,2,1,1,5,7,1,5,4,7,2,5,46,0,post_grad,married,white,full_time,12,conservative,republican,no_vote,mormon,west,1,0,1,0,0.847589095551873,0.0695224553430114
2,0,5,1,3,2,2,3,2,2,0,2,5,1,1,1,1,2,4,1,31,0,four_yr_college,married,white,full_time,7,very_liberal,democrat,clinton,no_rel,west,1,1,1,1,1.03404200778801,0.9023112506587095
1,1,3,5,3,2,4,5,3,1,1,5,1,6,0,4,3,4,3,4,57,1,high_school,married,white,unemployed,3,conservative,republican,trump,no_rel,midwest,1,1,1,0,0.829993880619484,0.9023112506587095
2,0,7,1,5,4,2,3,3,2,0,2,5,2,0,1,1,1,3,1,58,1,post_grad,married,white,full_time,11,very_liberal,democrat,clinton,christian,west,0,1,1,0,1.33208465656936,-0.11351814869798042
2,0,3,1,3,2,2,6,2,2,1,1,5,4,0,2,1,3,3,3,20,0,some_college,never_married,white,student,1,moderate,democrat,no_vote,christian,northeast,0,0,0,0,0.964514474045239,-1.0952751615565093
1,1,3,7,2,2,5,4,2,1,1,5,2,7,1,4,3,5,2,2,64,0,four_yr_college,divorced,white,retired,5,conservative,republican,trump,christian,west,1,1,1,1,0.947214736055136,0.9023112506587095
1,1,1,3,2,2,5,4,7,1,1,4,2,7,0,4,2,6,2,5,60,1,two_yr_college,married,mixed,full_time,12,moderate,republican,trump,no_rel,northeast,1,1,1,0,0.763272964162251,0.9023112506587095
1,1,2,5,2,2,4,4,3,2,1,2,4,7,0,4,3,7,4,4,35,0,post_grad,married,hispanic,homemaker,13,very conservative,independent,no_vote,christian,south,0,1,0,0,1.08218544254676,-0.3254948128884364
2,0,3,1,5,2,1,2,1,2,0,1,5,1,1,1,1,1,5,1,81,1,post_grad,married,white,retired,10,very_liberal,democrat,clinton,no_rel,south,1,1,1,1,0.865895658495611,0.9023112506587095
1,1,1,7,1,1,5,4,3,2,1,5,3,7,0,3,3,2,3,3,67,1,some_college,married,white,retired,15,conservative,republican,trump,no_rel,midwest,1,1,1,1,0.891904784237684,0.9023112506587095
1,1,1,3,1,1,3,4,2,2,1,3,3,6,1,3,3,2,3,3,55,1,four_yr_college,married,asian,full_time,9,liberal,independent,trump,christian,west,0,0,1,1,0.663904537696459,-0.6196132327347812
2,0,7,1,4,2,2,2,1,2,0,1,5,3,1,1,1,2,5,1,39,0,four_yr_college,divorced,hispanic,full_time,5,very_liberal,democrat,clinton,other_rel,northeast,1,1,0,0,1.12941493805853,0.3765651044139333
2,0,6,1,3,2,3,2,2,2,0,1,5,3,1,3,3,4,2,1,39,0,some_college,never_married,hispanic,unemployed,1,moderate,democrat,no_vote,no_rel,west,0,0,1,0,0.930289804256808,-0.6196132327347812
2,0,6,1,4,2,1,4,3,2,0,2,5,4,0,1,1,2,4,2,74,1,four_yr_college,never_married,white,retired,7,moderate,republican,clinton,no_rel,west,1,1,1,1,0.957778950539609,0.9023112506587095
2,0,3,1,4,2,3,3,1,2,0,1,5,6,1,1,1,1,5,2,69,1,four_yr_college,married,white,retired,9,moderate,democrat,clinton,no_rel,midwest,1,1,0,1,0.957778950539609,0.3765651044139333
2,0,7,3,4,2,2,7,7,2,1,4,2,7,0,3,2,7,4,5,70,1,some_college,divorced,white,retired,3,moderate,independent,trump,no_rel,west,0,0,1,0,0.891904784237684,-0.6196132327347812
1,1,2,7,1,1,5,5,6,1,1,2,2,6,0,3,4,4,2,5,59,1,some_college,married,mixed,full_time,12,conservative,republican,trump,no_rel,midwest,1,1,1,0,0.747375093512793,0.9023112506587095
1,1,4,3,2,2,2,3,3,2,0,2,4,3,1,2,1,3,2,2,27,0,four_yr_college,married,white,full_time,13,moderate,republican,trump,christian,south,1,1,1,0,1.2993214173628,0.9023112506587095
1,1,1,7,5,2,5,7,7,1,1,4,2,7,0,5,5,7,3,5,69,1,post_grad,married,white,retired,11,very conservative,republican,trump,christian,west,1,1,1,0,0.940725145029727,0.9023112506587095
2,0,6,3,2,1,3,4,3,2,0,2,5,5,0,1,1,2,5,2,69,0,two_yr_college,married,white,retired,8,moderate,democrat,clinton,no_rel,west,1,1,1,1,0.994619280227256,0.9023112506587095
4,0,3,3,2,3,3,3,3,1,0,2,2,3,1,2,2,4,3,2,68,1,four_yr_college,married,white,retired,1,conservative,democrat,no_vote,christian,west,0,0,1,0,1.05570200739836,-0.6196132327347812
4,0,4,4,3,3,3,4,4,2,0,3,5,4,0,5,5,4,3,3,49,0,no_hs,divorced,black,full_time,4,conservative,democrat,no_vote,muslim,south,0,0,0,0,1.29671350028631,-1.0952751615565093
1,1,2,6,2,2,5,4,3,2,1,3,5,7,1,5,3,5,3,5,66,0,two_yr_college,married,white,retired,3,conservative,republican,trump,christian,midwest,0,1,0,1,0.939321412825532,-0.3254948128884364
1,1,3,5,3,4,5,5,6,2,1,4,4,7,0,5,5,7,3,4,55,0,two_yr_college,divorced,white,full_time,5,very conservative,republican,trump,christian,west,1,1,1,0,0.988390838054461,0.9023112506587095
1,1,2,6,2,2,5,4,3,2,1,5,4,7,0,2,2,4,3,3,83,1,some_college,widowed,white,retired,6,conservative,republican,trump,christian,midwest,1,1,1,0,0.83972997938151,0.9023112506587095
1,1,1,4,2,1,4,5,4,2,1,5,5,7,1,3,3,6,1,3,69,1,four_yr_college,married,white,full_time,8,conservative,republican,trump,christian,south,0,0,0,1,0.947312929381105,-1.0952751615565093
2,0,7,1,3,2,1,1,1,2,0,1,5,1,1,1,1,1,3,3,58,0,some_college,married,hispanic,retired,9,moderate,democrat,clinton,christian,west,1,0,0,0,0.757863941097319,-0.1442940187936165
4,0,4,7,3,2,1,5,4,2,1,2,5,3,0,1,1,1,5,5,56,1,some_college,never_married,white,unemployed,2,moderate,democrat,no_vote,no_rel,west,0,0,0,0,0.853520338464678,-1.0952751615565093
3,0,6,1,5,2,1,1,1,2,0,1,5,5,1,1,1,1,4,1,41,0,four_yr_college,never_married,white,disabled,7,very_liberal,democrat,other,no_rel,midwest,1,1,0,1,0.607985829542703,0.3765651044139333
1,1,1,7,2,2,5,1,4,2,1,5,3,7,1,3,2,7,4,4,63,1,four_yr_college,married,white,retired,8,conservative,republican,trump,christian,south,1,1,1,1,1.11454361473121,0.9023112506587095
4,0,4,1,3,3,3,7,6,1,1,5,5,7,0,1,1,6,5,5,67,1,four_yr_college,divorced,white,retired,2,moderate,independent,no_vote,no_rel,south,0,0,1,0,0.892283428418201,-0.6196132327347812
2,0,5,3,1,1,1,2,1,2,0,2,5,6,1,1,1,1,5,1,36,1,post_grad,married,white,full_time,12,moderate,democrat,clinton,christian,northeast,0,1,0,0,0.79489925395261,-0.3254948128884364
1,1,2,4,2,2,5,4,7,1,1,2,1,7,0,5,5,7,2,5,27,1,post_grad,married,white,full_time,6,very conservative,republican,trump,christian,west,0,0,0,0,0.915779206802513,-1.0952751615565093
3,0,4,4,2,2,5,4,4,2,1,1,3,6,0,3,3,4,4,4,68,0,some_college,married,white,part_time,4,very conservative,independent,no_vote,no_rel,west,1,1,1,0,0.884756139843003,0.9023112506587095
1,1,1,7,1,1,5,7,7,1,1,5,3,7,0,5,5,7,1,5,49,0,high_school,married,hispanic,full_time,8,moderate,independent,trump,christian,west,1,1,0,0,1.82242900193277,0.3765651044139333
4,0,4,4,3,3,3,4,4,2,0,3,3,4,0,3,3,4,3,3,31,0,four_yr_college,never_married,white,full_time,4,moderate,independent,no_vote,christian,midwest,0,0,0,0,0.96333141098758,-1.0952751615565093
1,1,2,6,3,2,5,5,3,2,1,2,2,6,0,3,2,2,2,5,64,0,some_college,married,white,retired,7,very conservative,republican,trump,christian,northeast,0,1,0,0,0.893689163744461,-0.3254948128884364
1,1,1,6,1,2,5,4,2,2,1,5,4,7,1,5,5,5,3,4,64,1,two_yr_college,married,white,retired,3,conservative,independent,no_vote,other_rel,midwest,1,1,0,0,0.77237665861473,0.3765651044139333
2,0,3,5,3,2,3,4,2,2,0,4,5,6,1,3,2,5,4,4,33,1,post_grad,married,white,full_time,11,moderate,democrat,clinton,christian,south,1,1,1,0,0.79489925395261,0.9023112506587095
2,0,4,3,4,1,2,3,3,2,0,1,5,1,1,1,1,1,1,2,55,1,four_yr_college,married,white,full_time,8,conservative,democrat,clinton,jewish,south,1,1,1,0,1.18015681611182,0.9023112506587095
2,1,4,4,3,3,5,4,4,1,0,3,3,4,0,3,3,4,2,3,46,0,some_college,married,white,full_time,8,conservative,republican,no_vote,christian,west,0,0,0,0,0.91774449889729,-1.0952751615565093
1,1,1,7,4,2,5,6,5,1,1,2,2,7,0,4,4,5,2,2,62,0,some_college,married,white,other_empl,9,conservative,republican,no_vote,christian,west,1,1,0,1,0.930975117348551,0.3765651044139333
1,1,3,4,3,2,3,4,3,2,0,2,4,5,1,3,3,4,3,2,83,1,two_yr_college,widowed,white,retired,13,conservative,republican,no_vote,christian,south,1,1,0,0,0.886897917032422,0.3765651044139333
3,1,3,1,2,3,3,4,4,1,1,5,5,1,0,2,1,5,2,2,42,0,high_school,married,white,unemployed,8,very conservative,republican,no_vote,christian,northeast,0,0,0,0,0.852032290290754,-1.0952751615565093
2,0,4,2,3,4,2,5,3,2,0,1,5,2,0,1,1,4,2,5,54,0,some_college,married,white,homemaker,7,moderate,democrat,trump,no_rel,west,0,0,0,0,0.988390838054461,-1.0952751615565093
2,0,4,7,4,2,4,3,1,2,0,2,5,5,1,1,1,3,4,2,61,0,four_yr_college,never_married,mixed,full_time,4,moderate,democrat,other,no_rel,midwest,0,1,1,0,0.453202093558795,-0.11351814869798042
3,0,3,7,3,2,4,3,3,2,0,2,5,7,1,3,3,7,2,3,19,0,some_college,never_married,white,student,3,conservative,independent,no_vote,other_rel,west,0,1,0,1,0.926286565991078,-0.3254948128884364
1,1,1,7,1,1,4,5,3,1,1,2,2,7,0,5,5,7,2,5,71,0,two_yr_college,married,white,full_time,5,very conservative,republican,trump,christian,west,1,1,1,0,0.939321412825532,0.9023112506587095
2,0,6,4,3,3,1,4,2,2,0,1,5,2,1,2,2,3,5,2,60,1,high_school,married,white,full_time,4,liberal,democrat,clinton,christian,midwest,1,1,0,1,0.878855634357939,0.3765651044139333
1,1,2,2,2,2,2,7,4,1,1,4,1,4,0,3,2,4,1,3,79,1,some_college,divorced,white,retired,1,conservative,republican,trump,christian,midwest,0,1,0,0,0.915515272952024,-0.3254948128884364
2,0,6,1,4,2,2,3,2,2,0,1,1,4,1,2,1,1,4,2,71,1,four_yr_college,widowed,white,retired,3,very_liberal,democrat,clinton,jewish,west,1,1,0,0,0.957778950539609,0.3765651044139333
1,1,2,7,4,2,5,5,7,2,1,4,2,7,0,5,5,7,3,5,57,0,some_college,married,white,full_time,11,very conservative,republican,trump,christian,midwest,1,1,1,1,0.974344252044446,0.9023112506587095
2,0,4,4,4,2,4,4,4,2,0,2,5,5,0,2,2,3,2,3,53,0,post_grad,divorced,white,full_time,11,moderate,republican,clinton,no_rel,south,0,1,1,1,0.790875241783554,-0.11351814869798042
1,1,6,3,3,2,2,3,2,2,1,2,4,3,1,3,3,2,3,3,60,0,post_grad,divorced,white,full_time,3,very conservative,republican,trump,christian,south,0,0,1,0,0.746904935636401,-0.6196132327347812
2,0,6,5,3,5,1,2,7,2,0,2,4,7,0,2,1,7,2,2,52,1,high_school,never_married,hispanic,full_time,5,very_liberal,democrat,clinton,christian,northeast,1,1,0,0,1.34719693063187,0.3765651044139333
